danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity_
0.639,0.812,-4.113,0.0569,0.0773,0.0,0.115,0.5,182.016,73846.0,1
72.0,55.0,-6.0,5.0,4.0,,13.0,33.0,97.0,171.0,1
75.0,79.0,-6.0,12.0,21.0,,7.0,61.0,95.0,206.0,1
0.598,0.621,-6.722,0.288,0.637,0.0,0.086,0.573,108.23100000000001,152532.0,0
0.721,0.492,-11.392,0.108,0.125,0.0,0.109,0.218,0.0,206452.0,0
0.698,0.605,-8.493,0.0653,0.257,0.302,0.102,0.467,88.03299999999999,274824.0,0
0.546,0.311,-10.396,0.0288,0.818,1.65e-05,0.107,0.246,0.0,-1.0,1
0.5429999999999999,0.713,-3.405,0.0307,0.00995,4.17e-05,0.115,0.239,0.0,233639.0,0
53.0,51.0,-8.0,3.0,13.0,,10.0,35.0,100.0,210.0,1
0.255,0.347,-7.066,0.0304,0.5820000000000001,0.0,0.321,0.536,67.704,167733.0,0
0.857,0.8009999999999999,-6.499,0.0618,0.332,1.2e-06,0.0789,0.753,96.009,192600.0,1
0.24,0.0482,-22.127,0.0425,0.973,0.2789999999999999,0.121,0.143,127.544,205600.0,0
0.823,0.586,-6.606,0.2,0.114,0.0,0.193,0.347,125.971,190476.0,1
0.407,0.7979999999999999,-3.0460000000000003,0.0859,0.105,0.0,0.637,0.289,131.815,234920.0,0
0.5479999999999999,0.947,-4.959,0.0779,0.0162,0.0,0.18,0.416,135.813,276013.0,0
48.0,37.0,-8.0,3.0,74.0,,12.0,14.0,93.0,216.0,1
0.19,0.193,-18.644,0.0831,0.973,0.00164,0.431,0.0872,75.39,434013.0,0
0.436,0.495,-14.124,0.0361,0.0285,0.00943,0.0816,0.375,128.418,247360.0,0
0.754,0.6629999999999999,-6.311,0.427,0.0555,0.0,0.1009999999999999,0.207,90.195,142301.0,1
0.919,0.622,-7.383999999999999,0.0997,0.228,4.24e-06,0.122,0.424,140.02200000000002,205803.0,1
0.3779999999999999,0.149,-19.163,0.0468,0.948,0.696,0.0753,0.3339999999999999,125.56299999999999,387307.0,0
0.6679999999999999,0.486,-11.092,0.0301,0.795,0.0067,0.103,0.6990000000000001,96.302,243280.0,0
0.44,0.305,-11.586,0.0513,0.293,0.287,0.131,0.181,85.22,95267.0,1
0.305,0.8320000000000001,-7.981,0.0398,0.000332,2.4e-05,0.091,0.585,100.677,206773.0,1
0.772,0.754,-4.57,0.05,0.348,0.397,0.0784,0.88,112.043,149787.0,1
0.562,0.674,-6.049,0.0851,0.622,2.04e-05,0.111,0.293,122.699,220293.0,1
0.8240000000000001,0.374,-11.434,0.0721,0.297,0.813,0.103,0.8490000000000001,91.02600000000001,138577.0,0
0.3429999999999999,0.0486,-21.854,0.0409,0.99,0.924,0.201,0.0633,72.311,508500.0,0
50.0,88.0,-4.0,38.0,39.0,,22.0,37.0,130.0,279.0,0
0.653,0.0955,-16.588,0.0676,0.884,0.947,0.1159999999999999,0.762,78.791,74432.0,0
77.0,74.0,-6.0,4.0,5.0,,9.0,86.0,120.0,202.0,1
0.584,0.508,-6.68,0.0617,0.078,0.0,0.246,0.186,169.975,255184.0,0
0.242,0.0287,-29.346,0.0428,0.963,0.0317,0.17,0.0597,113.14299999999999,656413.0,0
0.939,0.551,-9.126,0.291,0.0311,0.0,0.192,0.42,118.552,337941.0,1
0.7240000000000001,0.6,-4.391,0.29,0.141,0.000218,0.104,0.466,86.984,196387.0,1
0.516,0.358,-12.018,0.424,0.743,1.3e-06,0.0813,0.397,79.509,124000.0,0
0.805,0.684,-7.694,0.0454,0.358,2.24e-06,0.15,0.792,110.912,180267.0,0
0.7909999999999999,0.7340000000000001,-5.464,0.0629,0.522,0.00165,0.1669999999999999,0.962,105.854,244920.0,1
0.8079999999999999,0.545,-5.728,0.0346,0.529,0.0,0.0967,0.8220000000000001,109.96,-1.0,1
0.47,0.623,-5.655,0.0302,0.392,0.000453,0.0992,0.298,77.861,225973.0,1
71.0,70.0,-8.0,3.0,2.0,,7.0,60.0,122.0,159.0,1
0.57,0.0639,-22.005,0.0341,0.977,0.954,0.129,0.141,125.93700000000001,113453.0,0
0.351,0.0766,-28.317,0.317,0.984,0.0,0.6779999999999999,0.0757,66.263,218067.0,0
0.441,0.527,-5.318,0.0966,0.172,0.0,0.233,0.589,96.37,187298.0,1
0.335,0.625,-8.206,0.0472,0.7120000000000001,0.322,0.574,0.499,178.40599999999998,261875.0,0
0.835,0.693,-6.521,0.0374,0.1369999999999999,0.492,0.136,0.929,119.699,242440.0,0
0.701,0.529,-12.242,0.147,0.82,0.00113,0.249,0.5770000000000001,138.216,146390.0,1
0.6629999999999999,0.8009999999999999,-4.086,0.246,0.188,0.0,0.166,0.6779999999999999,177.843,225240.0,1
0.8490000000000001,0.648,-6.188,0.0832,0.0725,0.00592,0.0984,0.196,106.075,-1.0,1
0.7390000000000001,0.5539999999999999,-5.667999999999999,0.0363,0.391,0.0,0.0786,0.978,137.013,156933.0,0
0.4,0.3379999999999999,-17.68,0.0513,0.976,0.779,0.163,0.38,85.764,40529.0,0
0.561,0.431,-8.81,0.0578,0.768,1.42e-05,0.106,0.137,143.875,242013.0,1
0.831,0.8140000000000001,-7.364,0.42,0.0598,0.0134,0.0556,0.389,156.985,124539.0,1
0.715,0.529,-9.019,0.0507,0.259,7.48e-06,0.128,0.467,148.037,283321.0,1
0.843,0.7,-3.563,0.0803,0.0934,0.0,0.14,0.899,93.991,226088.0,1
73.0,62.0,-4.0,6.0,38.0,,11.0,51.0,100.0,182.0,1
0.772,0.836,-8.426,0.284,0.1669999999999999,5.09e-06,0.206,0.763,167.921,241882.0,0
0.8140000000000001,0.667,-4.785,0.36,0.0369,0.0,0.11,0.376,80.031,240000.0,1
0.396,0.0651,-19.001,0.0467,0.92,0.631,0.397,0.4039999999999999,0.0,234787.0,0
0.502,0.8170000000000001,-3.508,0.0447,0.0004769999999999,0.0,0.153,0.617,90.024,233298.0,1
0.687,0.8420000000000001,-4.382,0.0579999999999999,0.105,0.0,0.0436,0.778,87.96799999999999,190227.0,1
0.527,0.789,-8.049,0.0694,0.0139999999999999,0.0133,0.381,0.452,0.0,-1.0,0
63.0,93.0,-3.0,3.0,20.0,,15.0,47.0,124.0,222.0,1
0.6559999999999999,0.521,-5.274,0.0302,0.0509,4.85e-06,0.0791,0.476,91.031,225956.0,1
0.613,0.636,-5.632999999999999,0.0287,0.38,0.0045899999999999,0.1,0.308,117.965,259800.0,0
0.282,0.17,-22.984,0.0916,0.952,0.000146,0.143,0.0675,146.524,229520.0,0
0.727,0.4639999999999999,-9.634,0.0602,0.733,2.33e-06,0.102,0.222,85.99700000000001,-1.0,0
0.548,0.816,-4.209,0.0465,0.122,0.0,0.335,0.557,95.39,174000.0,1
0.595,0.715,-8.315,0.031,0.0376,0.00203,0.12,0.8490000000000001,95.70100000000001,238267.0,0
0.7809999999999999,0.597,-6.794,0.23,0.0415,0.0,0.152,0.544,158.043,149949.0,1
0.705,0.65,-5.654,0.212,0.359,0.0,0.1689999999999999,0.6579999999999999,91.053,257274.0,1
0.5539999999999999,0.878,-9.61,0.0336,0.000441,0.919,0.052,0.785,145.036,103627.0,0
0.417,0.6729999999999999,-7.718999999999999,0.0497,0.1989999999999999,0.0,0.128,0.314,108.994,222533.0,1
0.7440000000000001,0.545,-9.361,0.0297,0.506,0.0977,0.0649,0.346,97.40899999999999,328293.0,1
58.0,64.0,-8.0,3.0,2.0,,15.0,18.0,106.0,238.0,1
0.706,0.7859999999999999,-3.417,0.0909,0.26,0.0,0.38,0.7490000000000001,150.035,199387.0,1
0.4479999999999999,0.359,-13.559,0.0288,0.78,0.6709999999999999,0.0753,0.0773,80.91199999999999,208733.0,0
0.48,0.953,-5.061,0.0889,4.68e-06,0.0667,0.0805,0.268,95.016,244387.0,0
0.8079999999999999,0.69,-4.151,0.148,0.0583,0.0,0.103,0.64,125.086,223147.0,1
0.65,0.449,-7.555,0.0281,0.00312,1.94e-05,0.5479999999999999,0.6990000000000001,89.641,224560.0,0
0.76,0.479,-5.574,0.0466,0.556,0.0,0.0703,0.913,89.911,158040.0,1
0.352,0.906,-4.493,0.0779,0.000222,0.0,0.181,0.78,192.118,169787.0,0
0.288,0.0621,-22.708,0.0404,0.992,0.933,0.105,0.362,185.285,121702.0,0
0.515,0.43,-9.935,0.0369,0.0102,0.0001409999999999,0.129,0.104,0.0,238640.0,1
0.735,0.4529999999999999,-8.264,0.0602,0.413,0.0,0.104,0.335,115.00200000000001,217387.0,1
0.856,0.462,-9.694,0.0333,0.522,0.1639999999999999,0.0933,0.921,107.0,195693.0,0
0.208,0.113,-21.822,0.0435,0.977,0.602,0.107,0.0362,132.306,-1.0,0
0.412,0.16,-24.11,0.057,0.996,0.894,0.145,0.3379999999999999,137.234,57827.0,0
58.0,86.0,-4.0,4.0,0.0,,32.0,59.0,87.0,196.0,1
0.512,0.379,-12.251,0.0299,0.418,1.09e-05,0.0967,0.522,144.687,188293.0,0
0.6509999999999999,0.5870000000000001,-7.307,0.0421,0.135,1.07e-05,0.149,0.317,121.838,261800.0,1
0.7490000000000001,0.476,-11.147,0.507,0.579,0.0,0.1,0.534,71.937,188189.0,1
0.8320000000000001,0.439,-9.594,0.0996,0.606,5.45e-06,0.11,0.53,145.004,225103.0,1
0.606,0.924,-4.531000000000001,0.0349,0.00216,3.3e-06,0.24,0.965,144.998,206840.0,1
0.421,0.563,-8.368,0.133,0.175,0.088,0.61,0.295,93.919,458493.0,0
0.636,0.718,-4.833,0.0313,0.00483,6.51e-06,0.292,0.437,143.929,217867.0,1
0.514,0.884,-3.765,0.151,0.0943,1.52e-06,0.0654,0.898,158.262,197800.0,0
0.528,0.813,-6.9270000000000005,0.0464,0.00935,0.000304,0.0866,0.362,88.53200000000001,336689.0,0
0.6920000000000001,0.809,-5.935,0.0255,0.1,9.77e-05,0.185,0.927,104.023,263387.0,1
0.66,0.607,-7.74,0.0498,0.0457,0.0,0.32,0.308,125.992,230107.0,0
0.721,0.528,-6.827999999999999,0.0409,0.0611,0.0,0.0608,0.5710000000000001,95.99,212354.0,0
0.8590000000000001,0.67,-6.7620000000000005,0.271,0.203,3.46e-05,0.217,0.446,96.056,123000.0,1
0.612,0.6659999999999999,-5.8660000000000005,0.0317,0.00277,0.0,0.286,0.353,0.0,242773.0,0
26.0,43.0,-11.0,3.0,75.0,,11.0,9.0,117.0,225.0,0
0.405,0.0602,-20.231,0.0536,0.99,0.851,0.146,0.0594,80.107,338920.0,0
0.873,0.6629999999999999,-4.086,0.15,0.0216,0.000356,0.0867,0.525,135.499,115194.0,1
0.455,0.897,-4.879,0.0403,0.0183,0.0,0.174,0.728,160.139,212067.0,1
0.705,0.743,-6.631,0.042,0.432,0.0133,0.103,0.374,118.552,324423.0,1
0.568,0.636,-4.265,0.204,0.00671,0.0,0.105,0.879,0.0,197759.0,1
0.5720000000000001,0.631,-8.389,0.104,0.188,2.31e-05,0.259,0.2189999999999999,77.51899999999999,249213.0,1
0.492,0.6759999999999999,-6.861000000000001,0.0516,0.172,0.0,0.239,0.412,110.23200000000001,296493.0,1
0.758,0.716,-6.621,0.346,0.607,9.52e-05,0.0653,0.565,189.872,152999.0,0
0.445,0.0102,-23.795,0.1,0.995,0.884,0.0786,0.138,70.23899999999999,-1.0,0
0.649,0.716,-6.232,0.0445,0.0879,0.03,0.0824,0.503,124.968,235813.0,0
0.605,0.335,-10.49,0.309,0.7040000000000001,0.0075599999999999,0.127,0.455,0.0,250001.0,1
0.563,0.664,-5.044,0.154,0.335,0.0,0.0849,0.688,166.928,178147.0,1
0.654,0.3929999999999999,-7.621,0.284,0.664,0.0,0.114,0.105,0.0,226040.0,1
0.775,0.823,-6.091,0.271,0.0009539999999999,0.0,0.144,0.273,130.041,188013.0,1
0.642,0.61,-9.194,0.0992,0.16,6.89e-06,0.408,0.294,129.886,168000.0,1
0.364,0.922,-4.217,0.0566,0.000918,0.035,0.0696,0.2269999999999999,79.342,235053.0,1
0.217,0.00171,-43.025,0.0416,0.989,0.626,0.121,0.0647,84.90299999999999,-1.0,0
0.794,0.748,-3.894,0.068,0.0368,0.0,0.077,0.8059999999999999,97.04899999999999,225120.0,1
0.634,0.476,-9.517,0.556,0.4639999999999999,0.0,0.135,0.8140000000000001,81.315,215213.0,0
0.361,0.109,-24.586,0.0463,0.995,0.797,0.119,0.0968,83.803,-1.0,0
0.457,0.0637,-28.705,0.136,0.962,0.0,0.7020000000000001,0.151,96.646,210000.0,0
0.701,0.626,-9.079,0.0386,0.00143,0.901,0.0753,0.305,120.006,389130.0,0
0.562,0.862,-4.928,0.0439,0.196,0.0,0.0962,0.6920000000000001,86.99799999999999,219693.0,0
0.6609999999999999,0.908,-4.897,0.039,0.052,0.0,0.0708,0.6559999999999999,0.0,296080.0,1
0.772,0.51,-9.67,0.12,0.0079,0.0,0.131,0.0755,120.04899999999999,-1.0,0
0.895,0.8390000000000001,-4.512,0.2269999999999999,0.217,3e-06,0.239,0.7559999999999999,149.951,286117.0,1
0.806,0.845,-4.753,0.19,0.0825,0.0,0.26,0.508,125.998,128095.0,0
0.727,0.599,-6.941,0.327,0.317,0.0,0.2189999999999999,0.386,167.90900000000002,197133.0,1
0.396,0.0521,-24.778,0.0335,0.995,0.8390000000000001,0.1159999999999999,0.512,96.88799999999999,116493.0,0
67.0,78.0,-4.0,5.0,3.0,,11.0,73.0,140.0,212.0,1
0.6729999999999999,0.902,-2.378,0.0347,0.0629,0.000174,0.0552,0.521,100.016,194240.0,1
0.853,0.534,-10.562,0.0661,0.226,0.00603,0.13,0.368,139.941,192082.0,0
0.6629999999999999,0.713,-6.647,0.1119999999999999,0.0353,7.68e-06,0.0843,0.69,101.965,197933.0,1
54.0,80.0,-5.0,3.0,2.0,,42.0,18.0,113.0,243.0,1
0.79,0.518,-6.571000000000001,0.212,0.0936,0.0,0.357,0.487,97.986,151837.0,1
72.0,82.0,-5.0,5.0,13.0,,36.0,91.0,152.0,162.0,1
0.431,0.914,-4.243,0.0616,0.000243,0.0096,0.502,0.534,147.108,-1.0,1
0.456,0.0108,-28.383000000000003,0.0755,0.995,0.961,0.1009999999999999,0.315,69.457,220733.0,0
52.0,76.0,-3.0,9.0,26.0,,17.0,29.0,142.0,181.0,1
76.0,81.0,-5.0,4.0,0.0,,56.0,54.0,120.0,186.0,1
0.6890000000000001,0.289,-9.519,0.0932,0.933,2.18e-06,0.104,0.3229999999999999,131.238,60000.0,0
0.749,0.463,-8.433,0.0842,0.21,0.0382,0.338,0.189,90.035,226987.0,1
0.557,0.511,-6.787999999999999,0.0291,0.254,0.0,0.099,0.602,156.042,230973.0,1
0.314,0.7040000000000001,-4.521,0.0399,0.271,0.0,0.0842,0.499,185.665,216782.0,0
0.5589999999999999,0.345,-13.496,0.0459,0.0576,0.000105,0.141,0.4579999999999999,84.581,264307.0,1
0.602,0.635,-6.526,0.052,0.271,3.2e-05,0.0829,0.225,123.05,237147.0,1
65.0,72.0,-5.0,3.0,9.0,,14.0,16.0,100.0,206.0,1
0.755,0.552,-5.604,0.288,0.0967,0.0,0.158,0.402,153.157,193973.0,1
0.294,0.207,-10.036,0.043,0.993,0.934,0.115,0.58,90.071,-1.0,0
0.6990000000000001,0.609,-6.827000000000001,0.0386,0.0253,2.28e-06,0.2739999999999999,0.693,121.986,269160.0,0
0.7759999999999999,0.78,-4.374,0.128,0.0622,0.0,0.081,0.6659999999999999,0.0,204347.0,1
0.746,0.75,-7.276,0.0365,0.344,0.0468,0.0771,0.4529999999999999,144.02700000000002,243511.0,0
0.5670000000000001,0.479,-12.574000000000002,0.0428,0.912,0.218,0.0366,0.963,0.0,120691.0,0
0.41,0.738,-3.833,0.0719,0.0551,0.0,0.0988,0.593,184.05900000000003,-1.0,0
0.688,0.748,-9.39,0.0377,0.0801,0.0045299999999999,0.136,0.892,114.14399999999999,153813.0,1
0.8540000000000001,0.48,-7.388,0.293,0.208,0.0,0.127,0.293,86.04899999999999,160868.0,1
0.7979999999999999,0.534,-12.718,0.0394,0.155,0.0013,0.113,0.848,114.75,286960.0,0
0.2339999999999999,0.3279999999999999,-17.296,0.0377,0.991,0.884,0.124,0.23,88.95,412587.0,0
0.726,0.802,-3.919,0.0381,0.0175,6.01e-05,0.0892,0.8290000000000001,120.009,-1.0,0
0.356,0.426,-14.789,0.275,0.773,0.0,0.55,0.361,83.182,176667.0,0
0.754,0.763,-4.627,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,164819.0,1
0.306,0.0413,-31.245,0.0359,0.962,0.92,0.1169999999999999,0.18,116.492,193400.0,0
0.725,0.534,-8.363999999999999,0.1669999999999999,0.211,2.9100000000000003e-05,0.221,0.621,168.11900000000003,289173.0,1
0.732,0.511,-5.101,0.0413,0.15,8.92e-06,0.059,0.691,171.907,161423.0,0
0.815,0.848,-4.704,0.115,0.023,0.000162,0.0265,0.684,106.032,133707.0,1
71.0,91.0,-3.0,6.0,1.0,,30.0,65.0,115.0,208.0,1
73.0,76.0,-5.0,3.0,13.0,,5.0,52.0,105.0,228.0,1
0.358,0.981,-4.572,0.1159999999999999,4.1e-05,0.000674,0.184,0.262,165.02700000000002,303107.0,0
53.0,91.0,-3.0,9.0,15.0,,10.0,62.0,94.0,189.0,1
0.214,0.947,-5.053,0.0507,0.000552,0.00352,0.238,0.483,170.61599999999999,193613.0,1
0.599,0.857,-5.7,0.299,0.0321,0.0,0.4,0.469,187.985,151915.0,1
0.6409999999999999,0.537,-5.452000000000001,0.0282,0.0875,9.05e-06,0.115,0.0681,112.86399999999999,196188.0,1
0.368,0.255,-21.812,0.186,0.972,4.64e-05,0.346,0.347,79.64699999999999,117093.0,0
0.27,0.0406,-20.359,0.0385,0.94,0.835,0.325,0.0604,142.108,427093.0,0
0.718,0.6920000000000001,-5.06,0.148,0.275,0.0,0.118,0.721,142.99200000000002,206307.0,1
0.823,0.771,-6.055,0.0365,0.627,0.00101,0.271,0.658,122.015,156885.0,0
0.514,0.506,-7.095,0.28,0.402,2.56e-05,0.191,0.312,88.044,166998.0,1
0.7859999999999999,0.695,-5.343,0.353,0.185,0.0,0.123,0.591,0.0,200293.0,1
0.6940000000000001,0.385,-8.446,0.0301,0.289,0.395,0.165,0.7979999999999999,141.006,208667.0,0
74.0,87.0,-3.0,5.0,17.0,,4.0,61.0,94.0,181.0,1
0.722,0.893,-3.255,0.0475,0.0441,0.000937,0.0673,0.439,119.932,116750.0,1
0.765,0.7040000000000001,-4.589,0.127,0.0215,0.0,0.2269999999999999,0.498,147.055,192172.0,1
0.7959999999999999,0.53,-5.9670000000000005,0.0558,0.69,0.0,0.0646,0.754,105.031,177141.0,1
0.5720000000000001,0.634,-9.726,0.305,0.872,0.000543,0.432,0.3929999999999999,80.265,188065.0,0
0.331,0.375,-9.163,0.0408,0.862,0.0,0.302,0.4,0.0,186707.0,0
0.868,0.657,-5.318,0.0745,0.1969999999999999,0.0,0.105,0.508,125.905,-1.0,1
0.143,0.0183,-23.265,0.044,0.953,0.7829999999999999,0.0984,0.0395,0.0,226373.0,0
0.657,0.629,-4.938,0.0782,0.1939999999999999,0.0,0.254,0.726,93.985,266893.0,1
79.0,86.0,-5.0,7.0,2.0,,10.0,71.0,128.0,237.0,1
0.728,0.584,-7.255,0.176,0.0524,0.0,0.0658,0.365,161.9,166852.0,1
0.534,0.887,-3.777,0.0345,0.0768,9.93e-05,0.325,0.72,122.494,249293.0,1
0.652,0.713,-5.311,0.0368,0.0771,1.02e-05,0.144,0.152,100.023,205947.0,1
0.515,0.372,-12.77,0.0447,0.726,0.502,0.921,0.148,109.11399999999999,264576.0,0
0.8109999999999999,0.609,-8.376,0.0996,0.2269999999999999,0.0,0.102,0.439,120.071,134197.0,1
0.291,0.00925,-35.978,0.0352,0.995,0.885,0.0753,0.0664,97.948,235932.0,0
0.161,0.0336,-24.914,0.0454,0.979,0.847,0.11,0.0364,109.601,234147.0,0
0.865,0.687,-3.744,0.217,0.242,0.0,0.158,0.486,139.023,242407.0,1
0.1369999999999999,0.211,-17.319000000000003,0.0831,0.965,0.00551,0.77,0.039,69.59100000000001,590800.0,0
0.188,0.0543,-24.024,0.0417,0.97,0.897,0.105,0.0748,91.88,118680.0,0
62.0,83.0,-5.0,4.0,33.0,,10.0,48.0,145.0,230.0,1
0.608,0.633,-4.618,0.0294,0.0277,0.0,0.102,0.805,140.035,187190.0,0
0.59,0.6709999999999999,-6.098,0.0706,0.0484,0.0,0.0604,0.4379999999999999,149.982,169801.0,1
0.901,0.472,-8.416,0.1939999999999999,0.0381,0.0,0.11,0.479,120.0,254947.0,1
0.146,0.276,-24.233,0.039,0.865,0.928,0.0888,0.846,91.588,-1.0,0
0.778,0.596,-6.799,0.296,0.053,0.93,0.146,0.609,90.86200000000001,-1.0,0
0.3939999999999999,0.918,-3.743,0.0709,0.584,0.332,0.309,0.479,115.646,423840.0,1
0.425,0.125,-19.81,0.0727,0.992,0.971,0.321,0.621,73.447,94693.0,0
0.965,0.736,-5.005,0.144,0.218,0.0,0.0595,0.921,107.07,228227.0,1
0.603,0.335,-9.815,0.325,0.271,0.0089,0.0478,0.1989999999999999,140.046,221947.0,0
0.2189999999999999,0.0514,-21.282,0.0406,0.984,5.24e-05,0.114,0.0344,76.002,116067.0,0
0.833,0.539,-7.399,0.178,0.163,2.1e-06,0.1009999999999999,0.385,99.947,149520.0,1
0.741,0.809,-5.097,0.0309,0.0015199999999999,0.268,0.3429999999999999,0.532,110.00299999999999,-1.0,0
74.0,75.0,-5.0,4.0,2.0,,29.0,55.0,110.0,231.0,1
0.207,0.0201,-32.662,0.0434,0.991,0.0327,0.1639999999999999,0.0663,137.55,140867.0,0
0.686,0.494,-7.093,0.0355,0.613,5.8e-05,0.402,0.7,168.946,232067.0,1
0.477,0.381,-10.237,0.0342,0.727,0.0,0.0615,0.3289999999999999,121.568,286920.0,1
72.0,85.0,-6.0,9.0,0.0,,22.0,44.0,128.0,243.0,1
0.669,0.675,-2.869,0.0337,0.337,1.5e-05,0.109,0.262,160.911,194560.0,1
0.186,0.0863,-22.964,0.0448,0.994,0.741,0.304,0.363,150.715,66773.0,0
0.754,0.342,-8.677,0.0991,0.073,0.0,0.193,0.423,128.981,121347.0,1
0.321,0.34,-11.491,0.0302,0.627,0.894,0.196,0.2289999999999999,111.06299999999999,136013.0,0
0.551,0.643,-13.091,0.0353,0.00313,0.00385,0.421,0.514,128.661,271560.0,1
0.356,0.434,-9.361,0.0454,0.193,0.00565,0.134,0.0796,130.69799999999998,232493.0,0
0.526,0.862,-6.002999999999999,0.0905,0.0144,0.0597,0.2289999999999999,0.528,90.052,195200.0,1
0.664,0.664,-6.104,0.0393,0.0427,0.00489,0.104,0.19,176.678,207071.0,1
0.3879999999999999,0.00484,-32.45,0.0416,0.989,0.8809999999999999,0.0588,0.0689,0.0,-1.0,0
0.491,0.867,-2.313,0.103,0.1669999999999999,0.0,0.4579999999999999,0.602,167.965,189187.0,1
0.7240000000000001,0.685,-4.413,0.0768,0.266,0.0,0.0771,0.524,132.09,-1.0,1
0.679,0.513,-9.2,0.0417,0.184,0.0242,0.177,0.5539999999999999,114.225,241027.0,0
0.726,0.789,-4.097,0.134,0.218,0.0,0.237,0.268,130.947,183827.0,1
0.88,0.428,-8.28,0.206,0.149,5.07e-05,0.114,0.3329999999999999,100.007,-1.0,1
0.853,0.637,-5.924,0.331,0.129,0.0,0.267,0.496,86.048,156195.0,1
0.4039999999999999,0.43,-12.327,0.2239999999999999,0.5379999999999999,0.0,0.0802,0.6409999999999999,180.06099999999998,148053.0,1
0.894,0.7909999999999999,-4.699,0.1119999999999999,0.0183,0.0,0.0388,0.583,105.01799999999999,250373.0,1
0.2019999999999999,0.188,-8.651,0.0367,0.919,3.45e-05,0.103,0.12,0.0,-1.0,0
0.889,0.816,-4.67,0.247,0.472,0.0,0.204,0.777,96.056,302693.0,1
0.55,0.0298,-21.879,0.0532,0.8590000000000001,0.8029999999999999,0.106,0.0774,0.0,239507.0,0
0.589,0.479,-10.966,0.247,0.6729999999999999,0.1369999999999999,0.871,0.523,88.78200000000001,245369.0,0
0.293,0.143,-16.739,0.0351,0.951,0.0226,0.106,0.141,161.731,271773.0,0
0.698,0.59,-5.572,0.0717,0.2339999999999999,7.9e-06,0.0601,0.113,69.97800000000001,167160.0,1
0.8240000000000001,0.595,-6.346,0.091,0.0571,3.7e-06,0.0876,0.157,140.039,137134.0,1
0.569,0.3779999999999999,-12.359000000000002,0.413,0.337,8.690000000000001e-05,0.128,0.0617,80.428,183265.0,1
0.498,0.243,-15.7,0.0333,0.745,0.5820000000000001,0.174,0.504,121.94200000000001,176507.0,0
0.599,0.932,-3.3710000000000004,0.0423,0.042,0.0,0.123,0.961,93.991,158760.0,0
0.475,0.6579999999999999,-5.015,0.0281,0.175,1.49e-06,0.7190000000000001,0.402,0.0,355987.0,0
0.648,0.701,-3.5460000000000003,0.186,0.417,9.9e-06,0.103,0.588,177.94299999999998,189977.0,1
0.911,0.743,-5.005,0.2189999999999999,0.0835,0.0,0.106,0.878,148.012,297933.0,1
0.63,0.633,-7.088,0.0457,0.00776,0.0,0.0541,0.452,93.995,172762.0,1
0.6890000000000001,0.8170000000000001,-4.503,0.0378,0.0786,0.0,0.105,0.865,160.046,199004.0,1
0.807,0.636,-5.539,0.2189999999999999,0.565,0.0,0.0962,0.107,136.048,240061.0,0
68.0,34.0,-9.0,3.0,84.0,,9.0,56.0,76.0,160.0,0
0.802,0.59,-8.81,0.273,0.109,0.0,0.429,0.747,117.007,210387.0,1
0.332,0.159,-22.781,0.0377,0.983,0.8740000000000001,0.0911,0.256,130.172,272225.0,0
0.306,0.7979999999999999,-8.988999999999999,0.0426,0.297,0.915,0.153,0.0509,130.252,42200.0,0
0.585,0.597,-7.499,0.037,0.3389999999999999,0.0404,0.195,0.2269999999999999,100.051,324674.0,1
0.621,0.374,-11.06,0.0243,0.317,0.0037799999999999,0.0715,0.298,97.07799999999999,422240.0,0
73.0,70.0,-4.0,4.0,5.0,,31.0,87.0,144.0,233.0,1
0.679,0.321,-8.402999999999999,0.0396,0.913,0.0,0.711,0.362,117.62200000000001,236787.0,1
0.511,0.718,-6.292999999999999,0.4039999999999999,0.000322,0.0,0.111,0.267,166.42,362839.0,1
0.504,0.677,-6.954,0.064,0.316,0.00127,0.268,0.0375,128.078,159023.0,0
0.713,0.617,-4.637,0.0887,0.122,0.0,0.0962,0.682,168.021,232853.0,1
0.855,0.6940000000000001,-4.393,0.1689999999999999,0.371,0.0,0.109,0.49,122.07799999999999,324189.0,1
0.6859999999999999,0.7829999999999999,-4.977,0.119,0.0764,0.0,0.163,0.8140000000000001,0.0,200467.0,1
0.447,0.74,-6.607,0.0475,0.0122,0.0002279999999999,0.0958,0.102,93.759,231720.0,1
0.481,0.508,-7.666,0.0248,0.216,0.000175,0.105,0.268,86.01299999999999,224613.0,0
0.6920000000000001,0.488,-7.282,0.104,0.688,0.0,0.4,0.51,81.4,122067.0,1
0.865,0.624,-8.224,0.103,0.033,0.0,0.0984,0.396,94.94,97344.0,1
0.615,0.759,-7.722,0.045,0.693,0.0,0.0848,0.96,175.24900000000002,152507.0,0
0.747,0.524,-6.807,0.245,0.0306,0.0,0.2,0.363,140.053,213132.0,1
63.0,70.0,-6.0,15.0,1.0,,11.0,50.0,163.0,215.0,1
0.804,0.4589999999999999,-11.556,0.039,0.304,0.0862,0.11,0.372,111.963,298941.0,1
0.6679999999999999,0.8859999999999999,-3.474,0.1169999999999999,0.0417,0.0,0.4589999999999999,0.503,142.002,278640.0,1
0.283,0.146,-21.634,0.04,0.993,0.888,0.181,0.0855,109.51899999999999,656667.0,0
